TransactionID,Date,CustomerID,ItemsPurchased,TotalAmount,StoreLocation,PaymentMethod,PurchaseCategory,DiscountApplied,TimeOfDay
2827,2024-03-12,C1514,"Cheese, Eggs",142.75,Suburbs,Debit Card,Household,True,Afternoon
2828,2024-02-11,C7560,Milk,134.69,Mall,Debit Card,Clothing,False,Afternoon
2829,2024-07-09,C8000,"Vegetables, Eggs, Cheese, Bread, Chicken",6.25,Rural,Cash,Groceries,True,Afternoon
2830,2024-10-24,C8401,"Eggs, Pasta, Milk, Cheese, Fruits",52.0,Suburbs,Debit Card,Books,False,Afternoon
2831,2024-05-06,C8541,"Cheese, Chicken, Milk",156.84,Suburbs,Cash,Groceries,True,Evening
2832,2024-11-13,C8910,"Pasta, Fruits, Bread",82.51,Mall,Cash,Books,False,Afternoon
2833,2024-08-08,C4102,"Milk, Butter, Pasta",62.4,Downtown,Debit Card,Books,False,Afternoon
2834,2024-11-23,C6589,"Chicken, Fruits, Cheese, Pasta",91.53,Mall,Mobile Payment,Books,True,Evening
2835,2024-07-04,C9340,"Vegetables, Cheese, Chicken, Milk, Fruits",87.84,Rural,Mobile Payment,Household,False,Evening
2836,2024-04-09,C8042,"Milk, Fruits, Bread",190.83,Downtown,Debit Card,Clothing,False,Night
2837,2024-08-09,C9600,"Vegetables, Eggs, Bread, Chicken, Pasta",126.45,Rural,Cash,Books,False,Evening
2838,2024-09-11,C1357,"Butter, Vegetables, Rice, Fruits, Pasta",105.95,Suburbs,Cash,Clothing,False,Night
2839,2024-08-21,C9990,"Eggs, Butter, Milk, Pasta",65.48,Suburbs,Debit Card,Clothing,False,Afternoon
2840,2024-01-10,C4054,"Cheese, Bread, Pasta",129.9,Mall,Debit Card,Electronics,True,Afternoon
2841,2024-11-24,C7521,"Butter, Bread",185.95,Mall,Cash,Electronics,False,Morning
2842,2024-04-02,C6954,Bread,109.06,Mall,Credit Card,Household,False,Morning
2843,2024-06-11,C9417,Milk,154.31,Suburbs,Cash,Groceries,False,Afternoon
2844,2024-11-24,C1752,"Cheese, Bread, Fruits, Eggs, Vegetables",38.85,Rural,Debit Card,Groceries,True,Evening
2845,2024-07-10,C5610,"Eggs, Milk, Rice, Cheese",141.02,Suburbs,Debit Card,Electronics,False,Morning
2846,2024-01-26,C2081,"Cheese, Milk, Butter, Vegetables, Eggs",69.97,Downtown,Cash,Books,False,Morning
2847,2024-10-21,C7729,"Vegetables, Chicken, Cheese, Fruits",128.67,Rural,Mobile Payment,Books,False,Evening
2848,2024-01-12,C6475,"Butter, Rice, Pasta, Eggs, Fruits",138.5,Suburbs,Mobile Payment,Household,False,Afternoon
2849,2024-06-27,C7600,"Eggs, Cheese, Milk, Fruits, Bread",73.53,Mall,Credit Card,Groceries,False,Morning
2850,2024-12-03,C1527,"Vegetables, Butter, Cheese",116.95,Suburbs,Debit Card,Groceries,True,Morning
2851,2024-08-01,C1388,"Pasta, Milk, Rice, Vegetables",135.78,Mall,Credit Card,Household,True,Morning
2852,2024-03-06,C2049,Bread,38.98,Rural,Credit Card,Books,False,Morning
2853,2024-11-22,C6724,"Rice, Vegetables, Fruits",106.87,Suburbs,Cash,Groceries,False,Night
2854,2024-07-06,C8325,"Chicken, Cheese, Vegetables",163.75,Downtown,Cash,Electronics,True,Afternoon
2855,2024-11-29,C2273,Bread,124.52,Downtown,Credit Card,Electronics,True,Evening
2856,2024-03-07,C1009,"Bread, Eggs, Butter, Chicken",48.03,Suburbs,Credit Card,Books,False,Evening
2857,2024-09-03,C9017,"Butter, Fruits, Vegetables",46.72,Downtown,Cash,Electronics,True,Morning
2858,2024-06-17,C5244,"Milk, Butter, Rice",82.69,Downtown,Mobile Payment,Books,True,Afternoon
2859,2024-10-28,C7349,Butter,131.02,Downtown,Cash,Household,False,Afternoon
2860,2024-03-21,C2474,Bread,159.47,Mall,Cash,Clothing,False,Morning
2861,2024-01-01,C9645,"Pasta, Bread, Butter, Cheese, Milk",44.91,Mall,Cash,Books,True,Evening
2862,2024-12-02,C4278,"Rice, Fruits, Pasta, Vegetables, Bread",195.92,Rural,Debit Card,Clothing,False,Morning
2863,2024-06-22,C2206,"Bread, Milk",115.36,Downtown,Debit Card,Household,False,Evening
2864,2024-06-18,C3136,"Milk, Chicken, Bread",6.13,Suburbs,Debit Card,Household,True,Morning
2865,2024-07-29,C8380,"Chicken, Fruits, Eggs",167.05,Rural,Debit Card,Books,True,Morning
2866,2024-02-17,C9531,"Chicken, Milk, Bread, Cheese",93.79,Downtown,Credit Card,Household,True,Night
2867,2024-01-11,C1775,"Butter, Chicken, Pasta, Bread",90.1,Suburbs,Mobile Payment,Electronics,True,Afternoon
2868,2024-06-02,C3639,"Eggs, Fruits, Cheese, Chicken",146.98,Suburbs,Debit Card,Books,False,Evening
2869,2024-01-19,C9768,"Fruits, Milk",150.68,Mall,Cash,Household,True,Afternoon
2870,2024-04-10,C8294,"Butter, Eggs, Milk, Chicken, Pasta",64.96,Mall,Debit Card,Clothing,False,Night
2871,2024-09-23,C4172,"Milk, Cheese, Butter, Vegetables",100.34,Suburbs,Cash,Clothing,False,Night
2872,2024-10-25,C6158,"Rice, Chicken, Cheese, Fruits, Milk",160.56,Rural,Credit Card,Household,True,Night
2873,2024-10-29,C8470,"Vegetables, Bread",33.1,Suburbs,Debit Card,Clothing,True,Afternoon
2874,2024-01-06,C5835,"Pasta, Chicken, Rice",187.27,Downtown,Cash,Groceries,True,Evening
2875,2024-02-23,C9080,"Eggs, Chicken, Fruits, Butter, Milk",143.74,Rural,Debit Card,Electronics,False,Night
2876,2024-11-01,C7981,"Pasta, Milk, Vegetables, Cheese",45.79,Downtown,Credit Card,Household,False,Night
2877,2024-04-09,C7465,Eggs,105.62,Suburbs,Debit Card,Household,True,Morning
2878,2024-02-16,C1682,"Bread, Chicken, Rice, Vegetables, Pasta",92.36,Suburbs,Credit Card,Electronics,True,Evening
2879,2024-07-11,C1432,"Pasta, Eggs, Fruits",106.02,Mall,Cash,Clothing,False,Night
2880,2024-04-17,C8474,Pasta,198.04,Downtown,Credit Card,Books,True,Morning
2881,2024-08-23,C9946,"Chicken, Milk",147.49,Mall,Mobile Payment,Household,False,Night
2882,2024-05-29,C3934,Cheese,153.83,Rural,Debit Card,Clothing,True,Night
2883,2024-04-05,C6414,"Eggs, Rice, Pasta, Butter",163.49,Mall,Debit Card,Books,True,Morning
2884,2024-07-09,C1871,"Rice, Chicken",120.38,Mall,Cash,Groceries,True,Afternoon
2885,2024-03-02,C5163,Chicken,175.98,Rural,Debit Card,Household,True,Night
2886,2024-09-21,C6447,Chicken,99.78,Mall,Debit Card,Electronics,False,Morning
2887,2024-09-05,C7562,"Vegetables, Cheese, Fruits",75.74,Suburbs,Cash,Clothing,False,Morning
2888,2024-01-04,C2089,Rice,64.4,Suburbs,Mobile Payment,Groceries,True,Evening
2889,2024-02-18,C3988,"Butter, Rice, Vegetables, Chicken, Fruits",80.76,Rural,Credit Card,Household,True,Afternoon
2890,2024-06-11,C5904,"Rice, Butter, Cheese",88.51,Mall,Cash,Groceries,False,Afternoon
2891,2024-07-07,C5964,"Vegetables, Rice, Cheese, Eggs",171.6,Suburbs,Cash,Groceries,True,Morning
2892,2024-11-13,C3549,"Cheese, Pasta, Chicken",10.76,Rural,Cash,Books,False,Night
2893,2024-07-20,C8606,"Eggs, Bread, Chicken",59.47,Downtown,Debit Card,Books,False,Morning
2894,2024-09-23,C3631,Fruits,25.69,Downtown,Credit Card,Groceries,True,Night
2895,2024-03-26,C1470,"Butter, Pasta, Eggs, Rice, Fruits",89.5,Suburbs,Credit Card,Clothing,False,Evening
2896,2024-09-16,C5361,"Fruits, Milk",41.02,Downtown,Credit Card,Clothing,False,Night
2897,2024-07-10,C2510,"Milk, Pasta, Fruits, Eggs, Chicken",11.57,Rural,Credit Card,Electronics,True,Morning
2898,2024-10-28,C4006,"Bread, Milk, Rice",109.36,Rural,Cash,Household,True,Afternoon
2899,2024-11-16,C2112,"Milk, Bread",54.34,Downtown,Cash,Electronics,False,Night
2900,2024-08-09,C7869,"Pasta, Milk",123.22,Mall,Credit Card,Groceries,True,Evening
2901,2024-05-09,C9344,"Butter, Pasta, Chicken, Vegetables, Fruits",63.6,Downtown,Mobile Payment,Groceries,True,Night
2902,2024-10-26,C6464,"Fruits, Cheese",178.91,Mall,Credit Card,Groceries,True,Night
2903,2024-11-21,C6053,"Eggs, Bread, Cheese, Milk",36.34,Rural,Cash,Groceries,True,Night
2904,2024-08-16,C9162,"Butter, Chicken",122.55,Suburbs,Debit Card,Books,False,Afternoon
2905,2024-01-10,C6503,"Vegetables, Rice",87.45,Suburbs,Cash,Books,True,Evening
2906,2024-09-22,C4914,"Milk, Cheese, Butter, Bread",174.71,Mall,Cash,Electronics,False,Morning
2907,2024-11-09,C5244,"Milk, Pasta, Butter, Rice",15.35,Downtown,Credit Card,Groceries,False,Afternoon
2908,2024-06-29,C4041,Milk,89.69,Suburbs,Cash,Groceries,False,Afternoon
2909,2024-03-23,C7000,"Rice, Butter, Bread, Chicken, Eggs",175.63,Rural,Cash,Clothing,False,Morning
2910,2024-09-27,C5428,"Vegetables, Milk",80.93,Rural,Credit Card,Books,False,Morning
2911,2024-05-16,C2742,"Milk, Chicken, Fruits, Pasta",62.81,Mall,Credit Card,Household,False,Morning
2912,2024-09-23,C7699,Pasta,167.93,Suburbs,Credit Card,Groceries,False,Morning
2913,2024-08-07,C8953,"Pasta, Rice, Vegetables",140.38,Suburbs,Debit Card,Household,False,Afternoon
2914,2024-08-14,C3033,"Butter, Vegetables, Chicken, Pasta, Eggs",70.62,Mall,Credit Card,Clothing,True,Afternoon
2915,2024-03-29,C1434,"Fruits, Vegetables, Butter, Milk",110.36,Suburbs,Credit Card,Household,True,Night
2916,2024-05-17,C6060,Fruits,51.04,Suburbs,Debit Card,Books,True,Morning
2917,2024-04-19,C3380,"Milk, Bread, Butter",191.44,Rural,Debit Card,Clothing,False,Afternoon
2918,2024-08-12,C6075,Eggs,35.63,Mall,Credit Card,Household,True,Morning
2919,2024-01-03,C5205,"Vegetables, Chicken, Bread, Cheese, Fruits",185.77,Mall,Debit Card,Clothing,True,Night
2920,2024-10-08,C4278,"Pasta, Vegetables, Chicken",184.3,Rural,Cash,Electronics,True,Morning
2921,2024-07-03,C9607,"Eggs, Bread, Vegetables, Cheese",19.1,Downtown,Debit Card,Books,True,Morning
2922,2024-07-27,C1116,"Eggs, Cheese",8.78,Suburbs,Mobile Payment,Groceries,False,Night
2923,2024-11-17,C2955,Cheese,139.4,Downtown,Cash,Books,False,Night
2924,2024-09-17,C4433,"Rice, Chicken, Pasta",190.28,Suburbs,Mobile Payment,Clothing,False,Afternoon
2925,2024-08-27,C9922,"Pasta, Chicken, Eggs",161.0,Suburbs,Mobile Payment,Electronics,False,Evening
2926,2024-03-19,C5888,"Vegetables, Pasta",20.11,Mall,Mobile Payment,Household,True,Evening
2927,2024-09-23,C2294,Bread,113.93,Mall,Mobile Payment,Electronics,True,Evening
2928,2024-06-26,C7793,"Bread, Eggs, Fruits, Milk",102.23,Rural,Mobile Payment,Books,False,Afternoon
2929,2024-01-26,C5705,"Fruits, Cheese",164.36,Rural,Mobile Payment,Electronics,True,Evening
2930,2024-06-07,C6724,"Cheese, Rice, Vegetables, Bread",21.53,Suburbs,Mobile Payment,Clothing,False,Night
2931,2024-04-14,C7028,"Rice, Vegetables, Butter, Pasta, Chicken",123.9,Downtown,Debit Card,Household,True,Morning
2932,2024-05-17,C6769,"Butter, Fruits",148.88,Downtown,Debit Card,Books,False,Night
2933,2024-04-25,C4330,Pasta,129.83,Downtown,Debit Card,Clothing,True,Evening
2934,2024-02-15,C1231,"Butter, Eggs, Bread, Milk",88.17,Rural,Cash,Groceries,False,Evening
2935,2024-04-28,C2288,"Pasta, Bread",62.83,Mall,Credit Card,Electronics,True,Morning
2936,2024-06-24,C1200,"Cheese, Fruits",28.49,Suburbs,Mobile Payment,Household,True,Afternoon
2937,2024-11-04,C8685,"Bread, Fruits, Butter, Rice, Pasta",46.91,Mall,Cash,Clothing,False,Morning
2938,2024-09-29,C4540,"Milk, Cheese",116.49,Suburbs,Credit Card,Clothing,True,Night
2939,2024-08-05,C6664,"Chicken, Eggs, Cheese, Fruits, Milk",22.68,Downtown,Mobile Payment,Groceries,False,Afternoon
2940,2024-08-15,C6672,Eggs,8.95,Downtown,Credit Card,Groceries,True,Morning
2941,2024-09-22,C8369,"Cheese, Fruits",23.78,Mall,Credit Card,Books,False,Afternoon
2942,2024-01-25,C3854,"Pasta, Butter",31.58,Mall,Cash,Household,False,Night
2943,2024-06-04,C9302,"Butter, Vegetables, Bread, Milk, Fruits",44.16,Downtown,Mobile Payment,Groceries,True,Afternoon
2944,2024-07-17,C3396,"Bread, Chicken",163.05,Downtown,Mobile Payment,Clothing,False,Afternoon
2945,2024-08-13,C4991,"Eggs, Butter, Milk",97.16,Rural,Mobile Payment,Household,False,Night
2946,2024-05-01,C3788,"Butter, Fruits, Cheese",130.81,Suburbs,Credit Card,Clothing,True,Afternoon
2947,2024-10-31,C9802,"Bread, Pasta",188.26,Mall,Mobile Payment,Household,False,Night
2948,2024-03-15,C7424,"Fruits, Chicken, Bread",122.05,Suburbs,Credit Card,Clothing,False,Night
2949,2024-10-01,C8953,"Vegetables, Pasta, Milk, Cheese",185.28,Rural,Debit Card,Electronics,False,Night
2950,2024-09-20,C3040,"Vegetables, Fruits, Chicken",101.14,Mall,Debit Card,Groceries,False,Afternoon
2951,2024-09-09,C8235,"Milk, Cheese, Rice, Vegetables",149.35,Rural,Mobile Payment,Groceries,False,Evening
2952,2024-05-31,C5120,"Bread, Vegetables",26.16,Rural,Debit Card,Groceries,True,Afternoon
2953,2024-10-16,C8517,"Fruits, Butter, Cheese, Chicken",35.25,Suburbs,Debit Card,Electronics,False,Afternoon
2954,2024-04-25,C8716,Milk,99.51,Rural,Debit Card,Books,False,Evening
2955,2024-03-23,C7456,"Eggs, Bread, Rice, Butter, Pasta",40.59,Suburbs,Credit Card,Clothing,True,Afternoon
2956,2024-03-30,C3502,"Chicken, Milk, Cheese, Vegetables",122.52,Mall,Cash,Clothing,True,Evening
2957,2024-07-16,C3199,"Cheese, Fruits",22.41,Mall,Debit Card,Clothing,True,Afternoon
2958,2024-01-22,C1958,"Bread, Milk, Pasta",144.55,Rural,Cash,Groceries,False,Night
2959,2024-04-24,C6662,"Fruits, Vegetables, Butter, Rice, Chicken",59.65,Downtown,Debit Card,Books,True,Afternoon
2960,2024-07-25,C8137,"Bread, Milk, Pasta, Fruits, Butter",10.39,Mall,Credit Card,Electronics,True,Night
2961,2024-10-03,C7375,"Fruits, Butter, Chicken",130.28,Downtown,Mobile Payment,Household,False,Morning
2962,2024-10-08,C5549,"Eggs, Pasta, Fruits, Vegetables, Cheese",143.44,Suburbs,Credit Card,Clothing,True,Night
2963,2024-11-05,C6263,"Fruits, Rice, Bread, Milk, Chicken",21.51,Mall,Cash,Clothing,False,Evening
2964,2024-03-27,C5895,"Milk, Fruits, Cheese, Rice, Bread",41.41,Suburbs,Debit Card,Household,True,Night
2965,2024-03-19,C2701,"Butter, Pasta, Eggs",36.28,Suburbs,Debit Card,Groceries,False,Night
2966,2024-03-25,C6683,"Chicken, Fruits, Rice, Milk",158.74,Downtown,Mobile Payment,Household,False,Afternoon
2967,2024-08-01,C7922,Cheese,178.76,Suburbs,Cash,Household,True,Morning
2968,2024-10-20,C3667,Eggs,34.01,Suburbs,Cash,Clothing,False,Afternoon
2969,2024-08-22,C1365,"Chicken, Cheese",128.44,Suburbs,Cash,Household,True,Evening
2970,2024-02-20,C8328,Butter,172.91,Rural,Credit Card,Books,False,Night
2971,2024-03-31,C2935,"Bread, Pasta",121.55,Rural,Debit Card,Clothing,True,Night
2972,2024-10-08,C8946,"Fruits, Eggs, Vegetables",59.22,Suburbs,Credit Card,Groceries,True,Evening
2973,2024-07-17,C8440,Cheese,89.33,Downtown,Debit Card,Clothing,False,Night
2974,2024-02-13,C8411,"Bread, Cheese",180.86,Mall,Mobile Payment,Books,False,Morning
2975,2024-03-02,C9468,"Rice, Vegetables",26.32,Suburbs,Credit Card,Groceries,False,Afternoon
2976,2024-04-04,C5710,"Cheese, Fruits, Butter, Milk, Eggs",79.04,Suburbs,Credit Card,Electronics,True,Afternoon
2977,2024-06-05,C6654,"Fruits, Chicken, Bread",137.99,Rural,Debit Card,Clothing,True,Afternoon
2978,2024-11-23,C3082,"Cheese, Bread",51.41,Mall,Debit Card,Electronics,True,Evening
2979,2024-08-23,C2238,"Milk, Butter, Chicken",156.12,Rural,Mobile Payment,Household,True,Night
2980,2024-05-27,C8432,"Rice, Eggs, Chicken",126.97,Downtown,Mobile Payment,Clothing,False,Night
2981,2024-01-28,C1774,"Vegetables, Fruits, Milk, Butter",7.79,Mall,Credit Card,Household,False,Evening
2982,2024-01-24,C4892,"Pasta, Milk",57.66,Mall,Credit Card,Household,False,Evening
2983,2024-05-03,C5016,"Pasta, Butter, Chicken, Cheese",104.47,Mall,Credit Card,Books,False,Evening
2984,2024-10-03,C4857,"Chicken, Cheese, Milk, Rice, Pasta",7.5,Mall,Debit Card,Household,True,Afternoon
2985,2024-10-01,C7267,"Rice, Vegetables, Pasta",45.44,Rural,Credit Card,Household,False,Evening
2986,2024-10-26,C8732,Butter,117.25,Downtown,Credit Card,Books,True,Morning
2987,2024-07-12,C2389,"Chicken, Fruits, Vegetables",95.48,Suburbs,Credit Card,Books,True,Morning
2988,2024-07-21,C9071,"Bread, Vegetables, Rice",90.53,Rural,Debit Card,Clothing,False,Night
2989,2024-06-09,C4704,"Rice, Bread, Cheese, Vegetables",122.59,Suburbs,Credit Card,Groceries,False,Afternoon
2990,2024-02-13,C7554,"Bread, Vegetables, Butter, Cheese",196.19,Mall,Mobile Payment,Groceries,True,Evening
2991,2024-08-29,C4206,"Bread, Milk, Fruits",9.07,Mall,Debit Card,Books,False,Morning
2992,2024-08-30,C2203,"Milk, Cheese, Butter",124.01,Mall,Debit Card,Clothing,False,Afternoon
2993,2024-06-21,C8217,"Fruits, Bread, Eggs, Pasta, Butter",87.03,Suburbs,Credit Card,Electronics,False,Night
2994,2024-01-12,C1387,"Butter, Pasta, Vegetables, Fruits, Eggs",93.63,Rural,Mobile Payment,Electronics,True,Evening
2995,2024-06-11,C5224,"Eggs, Chicken, Vegetables, Milk",11.17,Suburbs,Debit Card,Clothing,True,Afternoon
2996,2024-05-24,C4125,"Butter, Vegetables, Eggs, Cheese, Pasta",36.18,Rural,Credit Card,Electronics,False,Afternoon
2997,2024-11-11,C6233,"Fruits, Butter, Eggs, Pasta",100.27,Downtown,Debit Card,Books,True,Afternoon
2998,2024-06-03,C7722,Cheese,90.96,Suburbs,Mobile Payment,Electronics,True,Evening
2999,2024-05-14,C7165,"Fruits, Vegetables, Pasta, Butter, Cheese",24.81,Suburbs,Mobile Payment,Groceries,False,Afternoon
3000,2024-10-01,C4429,"Cheese, Vegetables, Chicken, Rice, Fruits",97.04,Mall,Mobile Payment,Groceries,True,Morning
3001,2024-08-12,C2982,"Fruits, Chicken",100.33,Downtown,Debit Card,Books,True,Evening
3002,2024-07-12,C5733,Rice,107.18,Suburbs,Debit Card,Household,True,Evening
3003,2024-07-03,C5599,"Bread, Chicken, Butter",125.73,Mall,Cash,Groceries,False,Evening
3004,2024-02-29,C8107,"Cheese, Rice, Fruits, Vegetables, Eggs",194.87,Mall,Cash,Household,False,Night
3005,2024-09-17,C4232,"Milk, Bread, Cheese, Chicken, Butter",20.98,Rural,Debit Card,Electronics,False,Night
3006,2024-05-03,C8311,"Cheese, Bread, Eggs, Vegetables",193.67,Mall,Debit Card,Groceries,True,Morning
3007,2024-02-20,C7348,"Butter, Eggs, Cheese",193.25,Mall,Cash,Clothing,True,Morning
3008,2024-10-16,C3127,"Eggs, Chicken",94.26,Rural,Credit Card,Electronics,False,Afternoon
3009,2024-10-28,C2945,"Chicken, Pasta",21.78,Mall,Mobile Payment,Groceries,False,Night
3010,2024-05-27,C8355,"Eggs, Rice",49.46,Mall,Credit Card,Books,True,Morning
3011,2024-07-15,C4316,"Rice, Pasta, Eggs, Butter",172.06,Downtown,Debit Card,Electronics,False,Night
3012,2024-08-05,C4161,"Vegetables, Rice, Cheese, Milk",117.86,Mall,Cash,Electronics,True,Night
3013,2024-03-05,C4862,Eggs,18.17,Suburbs,Credit Card,Clothing,False,Afternoon
3014,2024-11-28,C4244,"Bread, Chicken",33.31,Mall,Cash,Clothing,True,Night
3015,2024-01-03,C9362,"Chicken, Milk, Pasta, Eggs",146.72,Downtown,Mobile Payment,Electronics,True,Morning
3016,2024-02-17,C6460,"Eggs, Fruits, Rice",86.66,Mall,Credit Card,Clothing,False,Evening
3017,2024-11-15,C3162,"Rice, Chicken, Milk, Cheese, Bread",84.68,Mall,Credit Card,Clothing,True,Night
3018,2024-02-17,C6107,"Bread, Rice",86.71,Rural,Credit Card,Books,False,Evening
3019,2024-08-12,C1888,"Milk, Butter",50.43,Rural,Credit Card,Electronics,False,Night
3020,2024-02-24,C2695,"Butter, Bread, Eggs",49.91,Downtown,Cash,Clothing,True,Night
3021,2024-02-26,C2114,Fruits,44.91,Suburbs,Mobile Payment,Groceries,True,Evening
3022,2024-07-16,C1224,"Rice, Chicken",163.68,Rural,Mobile Payment,Groceries,False,Night
3023,2024-09-13,C7105,"Chicken, Fruits",149.91,Rural,Credit Card,Groceries,False,Evening
3024,2024-08-03,C7407,"Eggs, Butter, Bread",17.79,Rural,Cash,Electronics,True,Evening
3025,2024-06-19,C7466,"Vegetables, Eggs, Pasta",40.03,Downtown,Mobile Payment,Groceries,False,Night
3026,2024-09-06,C2010,"Rice, Pasta",124.7,Downtown,Credit Card,Clothing,True,Afternoon
3027,2024-06-09,C7525,Fruits,14.74,Suburbs,Credit Card,Groceries,True,Afternoon
3028,2024-08-18,C8826,"Bread, Chicken, Vegetables, Eggs, Rice",11.36,Rural,Cash,Household,False,Evening
3029,2024-04-13,C2059,"Bread, Pasta",104.48,Rural,Mobile Payment,Electronics,True,Morning
3030,2024-03-31,C4108,"Butter, Fruits, Chicken",181.73,Downtown,Debit Card,Clothing,True,Afternoon
3031,2024-02-27,C1908,"Cheese, Eggs",126.14,Mall,Debit Card,Household,False,Evening
3032,2024-05-18,C7788,"Vegetables, Pasta, Rice, Chicken, Eggs",69.13,Mall,Credit Card,Groceries,False,Evening
3033,2024-08-19,C7100,"Chicken, Eggs, Butter, Milk",160.22,Downtown,Mobile Payment,Books,False,Afternoon
3034,2024-06-10,C6562,"Pasta, Chicken, Fruits",176.62,Downtown,Mobile Payment,Electronics,False,Afternoon
3035,2024-08-16,C6447,Cheese,50.42,Suburbs,Cash,Electronics,True,Afternoon
3036,2024-05-27,C8606,"Fruits, Milk, Pasta, Vegetables",70.34,Mall,Credit Card,Groceries,True,Night
3037,2024-09-30,C5071,Eggs,182.56,Rural,Mobile Payment,Clothing,False,Afternoon
3038,2024-03-05,C5379,"Bread, Eggs, Rice, Fruits, Milk",156.39,Suburbs,Cash,Clothing,False,Morning
3039,2024-06-30,C8343,"Eggs, Pasta, Fruits",153.79,Rural,Cash,Clothing,True,Afternoon
3040,2024-10-03,C1144,Butter,107.95,Suburbs,Credit Card,Groceries,False,Night
3041,2024-03-16,C3639,Butter,85.4,Rural,Debit Card,Books,True,Evening
3042,2024-02-28,C8351,"Butter, Milk, Eggs",76.97,Mall,Debit Card,Electronics,True,Night
3043,2024-06-11,C2456,"Bread, Rice",142.45,Rural,Credit Card,Clothing,False,Morning
3044,2024-11-29,C7264,"Butter, Eggs, Pasta",118.83,Suburbs,Debit Card,Books,False,Evening
3045,2024-02-09,C2864,"Fruits, Pasta, Vegetables",168.07,Downtown,Cash,Groceries,False,Morning
3046,2024-01-31,C1601,"Cheese, Pasta",191.31,Rural,Debit Card,Books,True,Afternoon
3047,2024-09-22,C3636,"Pasta, Rice, Eggs, Chicken, Fruits",149.01,Downtown,Debit Card,Household,True,Morning
3048,2024-10-24,C2200,"Fruits, Vegetables, Cheese, Eggs, Chicken",6.83,Rural,Cash,Electronics,True,Night
3049,2024-02-09,C4504,Milk,160.27,Rural,Debit Card,Clothing,True,Morning
3050,2024-10-04,C8495,"Butter, Bread, Cheese, Fruits, Milk",37.14,Rural,Cash,Groceries,True,Night
3051,2024-11-01,C2610,Pasta,122.48,Rural,Cash,Clothing,True,Morning
3052,2024-09-19,C3129,"Pasta, Cheese",68.81,Downtown,Debit Card,Electronics,False,Night
3053,2024-05-15,C4767,"Bread, Eggs, Butter, Milk",147.87,Suburbs,Mobile Payment,Clothing,True,Morning
3054,2024-06-13,C5465,Cheese,168.94,Suburbs,Mobile Payment,Groceries,False,Night
